,rank,feature,score,ngram,label
8612,8612,เลย สมัคร,0.0,2,neg
8613,8613,เล่าเรื่อง ภาพรวม,0.0,2,neg
8614,8614,เล่าเรื่อง ได้ดี,0.0,2,neg
8615,8615,แบบ logic,0.0,2,neg
8616,8616,เสียเวลา ดู,0.0,2,neg
8617,8617,เหตุผล ที่มา,0.0,2,neg
8618,8618,เหตุผล,0.0,1,neg
8619,8619,เหตุขัดข้อง ),0.0,2,neg
8620,8620,เหตุขัดข้อง,0.0,1,neg
8621,8621,เห ็ฯ,0.0,2,neg
8622,8622,เห,0.0,1,neg
8623,8623,เสียเวลา,0.0,1,neg
8624,8624,เหนื่อย,0.0,1,neg
8625,8625,เสียเงิน happy,0.0,2,neg
8626,8626,เสียเงิน,0.0,1,neg
8627,8627,เสียที เข้าใจ,0.0,2,neg
8628,8628,เสียที,0.0,1,neg
8629,8629,เสียง ตลอด,0.0,2,neg
8630,8630,เสียง ชัด,0.0,2,neg
8631,8631,เหตุผล ประกอบ,0.0,2,neg
8632,8632,เหนื่อย เเล้ว,0.0,2,neg
8633,8633,เสีย ยู,0.0,2,neg
8634,8634,เหมาะกับ ผู้เริ่มต้น,0.0,2,neg
8635,8635,เหมาะสม หรับ,0.0,2,neg
8636,8636,เหมาะสม ดี,0.0,2,neg
8637,8637,เหมาะกับ องค์กร,0.0,2,neg
8638,8638,เหมาะกับ สิ่ง,0.0,2,neg
8639,8639,เหมาะกับ รูปแบบ,0.0,2,neg
8640,8640,เหมาะกับ มือใหม่,0.0,2,neg
8641,8641,เหมาะกับ ทุกคน,0.0,2,neg
8642,8642,เหนื่อย แน่,0.0,2,neg
8643,8643,เหมาะกับ ทั้งคน,0.0,2,neg
8644,8644,เหมาะกับ ทั้ง,0.0,2,neg
8645,8645,เหมาะกับ การทำงาน,0.0,2,neg
8646,8646,เหมาะกับ new,0.0,2,neg
8647,8647,เหมาะ เลย,0.0,2,neg
8648,8648,เหมาะ อย่างยิ่ง,0.0,2,neg
8649,8649,เสีย อย่าง,0.0,2,neg
8650,8650,เสร็จเลย ยุ่ง,0.0,2,neg
8651,8651,เวลา กระชับ,0.0,2,neg
8652,8652,เวลาเรียน นาน,0.0,2,neg
8653,8653,เว็บ สมัครงาน,0.0,2,neg
8654,8654,เว็บ ของ,0.0,2,neg
8655,8655,เวิร์กชอป แบบ,0.0,2,neg
8656,8656,เวิร์กชอป,0.0,1,neg
8657,8657,เวอร์ชั่น framer,0.0,2,neg
8658,8658,เวลาเรียน ไม่,0.0,2,neg
8659,8659,เวลาเรียน จริง,0.0,2,neg
8660,8660,เว็บ แนะนำ,0.0,2,neg
8661,8661,เวลาเรียน,0.0,1,neg
8662,8662,เวลา สอน,0.0,2,neg
8663,8663,เวลา พิมพ์,0.0,2,neg
8664,8664,เวลา ผ่าน,0.0,2,neg
8665,8665,เวลา คือ,0.0,2,neg
8666,8666,เวลา กลับมา,0.0,2,neg
8667,8667,เว็บ อื่น,0.0,2,neg
8668,8668,เว็บ ใช้งาน,0.0,2,neg
8669,8669,เสร็จเลย,0.0,1,neg
8670,8670,เสริม ตอนท้าย,0.0,2,neg
8671,8671,เสร็จ หา,0.0,2,neg
8672,8672,เสริม เคย,0.0,2,neg
8673,8673,เสริม เข้ามา,0.0,2,neg
8674,8674,เสริม ออกมา,0.0,2,neg
8675,8675,เสริม องค์ความรู้,0.0,2,neg
8676,8676,เสริม ว่า,0.0,2,neg
8677,8677,เสริม ด้วย,0.0,2,neg
8678,8678,เว็บไซต์,0.0,1,neg
8679,8679,เสริม,0.0,1,neg
8680,8680,เว้น จังหวะ,0.0,2,neg
8681,8681,เว้น,0.0,1,neg
8682,8682,เว็บไซต์ สามารถ,0.0,2,neg
8683,8683,เว็บไซต์ ระดับ,0.0,2,neg
8684,8684,เว็บไซต์ ช่วง,0.0,2,neg
8685,8685,เลย ชอบ,0.0,2,neg
8686,8686,เลย จ้า,0.0,2,neg
8687,8687,เลย จาก,0.0,2,neg
8688,8688,เรียนต่อ ขอบคุณ,0.0,2,neg
8689,8689,เรียนรู้ ลอง,0.0,2,neg
8690,8690,เรียนรู้ พื้นฐาน,0.0,2,neg
8691,8691,เรียนรู้ ฝึก,0.0,2,neg
8692,8692,เรียนรู้ งาน,0.0,2,neg
8693,8693,เรียนรู้ การพัฒนา,0.0,2,neg
8694,8694,เรียนรู้ practice,0.0,2,neg
8695,8695,เรียนต่อ,0.0,1,neg
8696,8696,เรียนรู้ ว่า,0.0,2,neg
8697,8697,เรียนจบ แล้ว,0.0,2,neg
8698,8698,เรียนจบ มากกว่า,0.0,2,neg
8699,8699,เรียนจบ ดีมาก,0.0,2,neg
8700,8700,เรียน ได้ดี,0.0,2,neg
8701,8701,เรียน ใช้ได้,0.0,2,neg
8702,8702,เรียน โผล่,0.0,2,neg
8703,8703,เรียนรู้ วิธีการ,0.0,2,neg
8704,8704,เรียนรู้ สิ่งใหม่,0.0,2,neg
8705,8705,เรียน เหมือน,0.0,2,neg
8706,8706,เรียบ,0.0,1,neg
8707,8707,เรือง,0.0,1,neg
8708,8708,เรียบเรียง เนื้อหา,0.0,2,neg
8709,8709,เรียบเรียง เข้าใจง่าย,0.0,2,neg
8710,8710,เรียบเรียง ดี,0.0,2,neg
8711,8711,เรียบเรียง,0.0,1,neg
8712,8712,เรียบ เรียงลำดับ,0.0,2,neg
8713,8713,เรียนรู้ ไว้,0.0,2,neg
8714,8714,เรียนรู้ หลักการ,0.0,2,neg
8715,8715,เรียนรู้ ใช้,0.0,2,neg
8716,8716,เรียนรู้ โดย,0.0,2,neg
8717,8717,เรียนรู้ เทคนิค,0.0,2,neg
8718,8718,เรียนรู้ เข้าใจ,0.0,2,neg
8719,8719,เรียนรู้ เกี่ยวกับ,0.0,2,neg
8720,8720,เรียนรู้ อะไร,0.0,2,neg
8721,8721,เรียน โดยที่,0.0,2,neg
8722,8722,เรียน เหมาะสม,0.0,2,neg
8723,8723,เลย ค้าบ,0.0,2,neg
8724,8724,เรียน รวดเดียว,0.0,2,neg
8725,8725,เรียน สมัครเรียน,0.0,2,neg
8726,8726,เรียน สนุก,0.0,2,neg
8727,8727,เรียน สถิติ,0.0,2,neg
8728,8728,เรียน วาดรูป,0.0,2,neg
8729,8729,เรียน รู้เรื่อง,0.0,2,neg
8730,8730,เรียน รู้กัน,0.0,2,neg
8731,8731,เรียน มีประโยชน์,0.0,2,neg
8732,8732,เรียน สะดวกสบาย,0.0,2,neg
8733,8733,เรียน มาก,0.0,2,neg
8734,8734,เรียน ภายหลัง,0.0,2,neg
8735,8735,เรียน พวก,0.0,2,neg
8736,8736,เรียน บท,0.0,2,neg
8737,8737,เรียน นะคะ,0.0,2,neg
8738,8738,เรียน ที่อื่น,0.0,2,neg
8739,8739,เรียน สอง,0.0,2,neg
8740,8740,เรียน สาย,0.0,2,neg
8741,8741,เรียน เหมาะกับ,0.0,2,neg
8742,8742,เรียน เป็นอย่างมาก,0.0,2,neg
8743,8743,เรียน เสร็จ,0.0,2,neg
8744,8744,เรียน เรื่อยๆ,0.0,2,neg
8745,8745,เรียน เรา,0.0,2,neg
8746,8746,เรียน เพื่อ,0.0,2,neg
8747,8747,เรียน เพิ่มเติม,0.0,2,neg
8748,8748,เรียน เพลิน,0.0,2,neg
8749,8749,เรียน เปิดโลก,0.0,2,neg
8750,8750,เรียน หลาย,0.0,2,neg
8751,8751,เรียน เถอะ,0.0,2,neg
8752,8752,เรียน เข้าใจง่าย,0.0,2,neg
8753,8753,เรียน เข้าใจ,0.0,2,neg
8754,8754,เรียน อยู่แล้ว,0.0,2,neg
8755,8755,เรียน อยู่,0.0,2,neg
8756,8756,เรียน ห้อง,0.0,2,neg
8757,8757,เรือง software,0.0,2,neg
8758,8758,เรื่อง architecture,0.0,2,neg
8759,8759,เรื่อง data,0.0,2,neg
8760,8760,เรื่อยๆ เหมาะกับ,0.0,2,neg
8761,8761,เร็ว นิด,0.0,2,neg
8762,8762,เร็ว ด้วย,0.0,2,neg
8763,8763,เร็ว จน,0.0,2,neg
8764,8764,เร็ว ขึ้น,0.0,2,neg
8765,8765,เรื่อยๆ แต่,0.0,2,neg
8766,8766,เรื่อยๆ เหมือน,0.0,2,neg
8767,8767,เรื่อยๆ เพราะ,0.0,2,neg
8768,8768,เร็ว มาก,0.0,2,neg
8769,8769,เรื่อยๆ เป็นกันเอง,0.0,2,neg
8770,8770,เรื่อยๆ หรือ,0.0,2,neg
8771,8771,เรื่อยๆ ดีมาก,0.0,2,neg
8772,8772,เรื่อยๆ ชอบ,0.0,2,neg
8773,8773,เรื่อยๆ ครู,0.0,2,neg
8774,8774,เรื่อยๆ คง,0.0,2,neg
8775,8775,เร็ว นิดนึง,0.0,2,neg
8776,8776,เร็ว ยิ่ง,0.0,2,neg
8777,8777,เรื่อง databases,0.0,2,neg
8778,8778,เลย กั๊บ,0.0,2,neg
8779,8779,เลย ค่า,0.0,2,neg
8780,8780,เลย คุ้ม,0.0,2,neg
8781,8781,เลย คิด,0.0,2,neg
8782,8782,เลย คอร์ส,0.0,2,neg
8783,8783,เลย คลิป,0.0,2,neg
8784,8784,เลย ก็,0.0,2,neg
8785,8785,เลย mathplotlib,0.0,2,neg
8786,8786,เร็ว หน่อย,0.0,2,neg
8787,8787,เลย :),0.0,2,neg
8788,8788,เลย +,0.0,2,neg
8789,8789,เร่งรีบ เรียน,0.0,2,neg
8790,8790,เร่งรีบ,0.0,1,neg
8791,8791,เร็ว โดย,0.0,2,neg
8792,8792,เร็ว หรือ,0.0,2,neg
8793,8793,เรื่อยๆ,0.0,1,neg
8794,8794,เรื่องใหญ่ ยาก,0.0,2,neg
8795,8795,เรื่องใหญ่,0.0,1,neg
8796,8796,เรื่อง tense,0.0,2,neg
8797,8797,เรื่อง การเรียง,0.0,2,neg
8798,8798,เรื่อง การตลาด,0.0,2,neg
8799,8799,เรื่อง กระบวนการ,0.0,2,neg
8800,8800,เรื่อง value,0.0,2,neg
8801,8801,เรื่อง ux,0.0,2,neg
8802,8802,เรื่อง trunk,0.0,2,neg
8803,8803,เรื่อง service,0.0,2,neg
8804,8804,เรื่องราว เข้าใจง่าย,0.0,2,neg
8805,8805,เรื่อง security,0.0,2,neg
8806,8806,เรื่อง programmer,0.0,2,neg
8807,8807,เรื่อง mvp,0.0,2,neg
8808,8808,เรื่อง money,0.0,2,neg
8809,8809,เรื่อง marketing,0.0,2,neg
8810,8810,เรื่อง git,0.0,2,neg
8811,8811,เรื่อง ก็,0.0,2,neg
8812,8812,เรื่อง ควรจะ,0.0,2,neg
8813,8813,เรื่อง จำเป็นต้อง,0.0,2,neg
8814,8814,เรื่อง ดังกล่าว,0.0,2,neg
8815,8815,เรื่อง ดู,0.0,2,neg
8816,8816,เรื่อง ต่างๆ,0.0,2,neg
8817,8817,เรื่อง ทฤษฎี,0.0,2,neg
8818,8818,เรื่อง ทำ,0.0,2,neg
8819,8819,เรื่อง นั้นๆ,0.0,2,neg
8820,8820,เรื่อง ปู,0.0,2,neg
8821,8821,เรื่อง พฤติกรรมศาสตร์,0.0,2,neg
8822,8822,เรื่อง วิพากษ์วิจารณ์,0.0,2,neg
8823,8823,เรื่อง หลักการ,0.0,2,neg
8824,8824,เรื่อง อีก,0.0,2,neg
8825,8825,เรื่อง เข้าใจ,0.0,2,neg
8826,8826,เรื่อง เรียน,0.0,2,neg
8827,8827,เรื่องราว,0.0,1,neg
8828,8828,เหมาะสม แต่ละ,0.0,2,neg
8829,8829,เหมาะสำหรับ beginner,0.0,2,neg
8830,8830,เหมาะสำหรับ junior,0.0,2,neg
8831,8831,แต่ ส่วนตัว,0.0,2,neg
8832,8832,แต่ เนื้อ,0.0,2,neg
8833,8833,แต่ เข้าใจ,0.0,2,neg
8834,8834,แต่ อาจ,0.0,2,neg
8835,8835,แต่ อยากรู้,0.0,2,neg
8836,8836,แต่ อธิบาย,0.0,2,neg
8837,8837,แต่ หลักการ,0.0,2,neg
8838,8838,แต่ สไลด์,0.0,2,neg
8839,8839,แต่ เพื่อ,0.0,2,neg
8840,8840,แต่ สูตร,0.0,2,neg
8841,8841,แต่ สำหรับ,0.0,2,neg
8842,8842,แต่ สอน,0.0,2,neg
8843,8843,แต่ สนใจ,0.0,2,neg
8844,8844,แต่ สงสัย,0.0,2,neg
8845,8845,แต่ วิดีโอ,0.0,2,neg
8846,8846,แต่ เนื้อหา,0.0,2,neg
8847,8847,แต่ เร็ว,0.0,2,neg
8848,8848,แต่ มีเรื่อง,0.0,2,neg
8849,8849,แต่ต้นจนจบ ตัวอย่าง,0.0,2,neg
8850,8850,แต่ละวัน,0.0,1,neg
8851,8851,แต่ละ เรื่อง,0.0,2,neg
8852,8852,แต่ละ section,0.0,2,neg
8853,8853,แต่ละ path,0.0,2,neg
8854,8854,แต่ละ command,0.0,2,neg
8855,8855,แต่ต้นจนจบ ทำให้,0.0,2,neg
8856,8856,แต่ต้นจนจบ,0.0,1,neg
8857,8857,แต่ เหมือน,0.0,2,neg
8858,8858,แต่ต้น เหมาะกับ,0.0,2,neg
8859,8859,แต่ ไม่ค่อย,0.0,2,neg
8860,8860,แต่ ในแง่,0.0,2,neg
8861,8861,แต่ โดยรวม,0.0,2,neg
8862,8862,แต่ โชคดี,0.0,2,neg
8863,8863,แต่ เห็น,0.0,2,neg
8864,8864,แต่ รู้สึก,0.0,2,neg
8865,8865,แต่ ภาษา,0.0,2,neg
8866,8866,แง่คิด ที่จะ,0.0,2,neg
8867,8867,แชร์ ประสบการณ์,0.0,2,neg
8868,8868,แต่ quiz,0.0,2,neg
8869,8869,แตกต่าง อย่าง,0.0,2,neg
8870,8870,แตกต่าง,0.0,1,neg
8871,8871,แด ช,0.0,2,neg
8872,8872,แด,0.0,1,neg
8873,8873,แชร์ มาก,0.0,2,neg
8874,8874,แชร์ นะคะ,0.0,2,neg
8875,8875,แต่ กด,0.0,2,neg
8876,8876,แชร์ handout,0.0,2,neg
8877,8877,แจก ไม่,0.0,2,neg
8878,8878,แจก ไฟล์,0.0,2,neg
8879,8879,แจก,0.0,1,neg
8880,8880,แง่มุม ทั้ง,0.0,2,neg
8881,8881,แง่มุม,0.0,1,neg
8882,8882,แต่ response,0.0,2,neg
8883,8883,แต่ กับ,0.0,2,neg
8884,8884,แต่ ฟัง,0.0,2,neg
8885,8885,แต่ ตัว,0.0,2,neg
8886,8886,แต่ พอได้,0.0,2,neg
8887,8887,แต่ บาง,0.0,2,neg
8888,8888,แต่ ทำงาน,0.0,2,neg
8889,8889,แต่ ทั้ง,0.0,2,neg
8890,8890,แต่ ต้อง,0.0,2,neg
8891,8891,แต่ ติด,0.0,2,neg
8892,8892,แต่ ตัด,0.0,2,neg
8893,8893,แต่ การอธิบาย,0.0,2,neg
8894,8894,แต่ ตรง,0.0,2,neg
8895,8895,แต่ คิด,0.0,2,neg
8896,8896,แต่ คอร์ส,0.0,2,neg
8897,8897,แต่ ครู,0.0,2,neg
8898,8898,แต่ คน,0.0,2,neg
8899,8899,แต่ ข้อเสีย,0.0,2,neg
8900,8900,แต่ละวัน ต้อง,0.0,2,neg
8901,8901,แต่ว่า ก่อนหน้า,0.0,2,neg
8902,8902,แต่ว่า ตัวอย่าง,0.0,2,neg
8903,8903,แนะนำ ว่า,0.0,2,neg
8904,8904,แนะนำ เรียน,0.0,2,neg
8905,8905,แนะนำ เทคนิค,0.0,2,neg
8906,8906,แนะนำ เครือ,0.0,2,neg
8907,8907,แนะนำ เข้าใจ,0.0,2,neg
8908,8908,แนะนำ อยู่,0.0,2,neg
8909,8909,แนะนำ หนังสือ,0.0,2,neg
8910,8910,แนะนำ วิธี,0.0,2,neg
8911,8911,แนะนำ เลย,0.0,2,neg
8912,8912,แนะนำ มาก,0.0,2,neg
8913,8913,แนะนำ พื้นฐาน,0.0,2,neg
8914,8914,แนะนำ ทิศทาง,0.0,2,neg
8915,8915,แนะนำ ตรงไหน,0.0,2,neg
8916,8916,แนะนำ ด้าน,0.0,2,neg
8917,8917,แนะนำ ด้วยว่า,0.0,2,neg
8918,8918,แนะนำ เรื่อง,0.0,2,neg
8919,8919,แนะนำ ไอเดีย,0.0,2,neg
8920,8920,แต่ว่า อาจจะ,0.0,2,neg
8921,8921,แน่น พอ,0.0,2,neg
8922,8922,แบบ dashboard,0.0,2,neg
8923,8923,แน่ๆ แต่,0.0,2,neg
8924,8924,แน่ๆ,0.0,1,neg
8925,8925,แน่ใจ เป็ฯ,0.0,2,neg
8926,8926,แน่น อธิบาย,0.0,2,neg
8927,8927,แน่น มาก,0.0,2,neg
8928,8928,แน่น ผู้สอน,0.0,2,neg
8929,8929,แนะนำ ﻿﻿,0.0,2,neg
8930,8930,แน่น ขึ้น,0.0,2,neg
8931,8931,แน่น basic,0.0,2,neg
8932,8932,แน่ โดยรวม,0.0,2,neg
8933,8933,แน่ สามารถ,0.0,2,neg
8934,8934,แน่ ..,0.0,2,neg
8935,8935,แน่,0.0,1,neg
8936,8936,แนะนำ คอร์ส,0.0,2,neg
8937,8937,แนะนำ คอ,0.0,2,neg
8938,8938,แนะนำ การเรียนรู้,0.0,2,neg
8939,8939,แถม ทริค,0.0,2,neg
8940,8940,แนว ทางใน,0.0,2,neg
8941,8941,แนว ทางการ,0.0,2,neg
8942,8942,แทบ หมด,0.0,2,neg
8943,8943,แทบ,0.0,1,neg
8944,8944,แถม แบบฝึกหัด,0.0,2,neg
8945,8945,แถม ยัง,0.0,2,neg
8946,8946,แถบ สี,0.0,2,neg
8947,8947,แนะนำ การเรียน,0.0,2,neg
8948,8948,แถบ ล่าง,0.0,2,neg
8949,8949,แถบ,0.0,1,neg
8950,8950,แต่แรก มัน,0.0,2,neg
8951,8951,แต่แรก,0.0,1,neg
8952,8952,แต่อย่างใด อยาก,0.0,2,neg
8953,8953,แต่อย่างใด,0.0,1,neg
8954,8954,แนวความคิด,0.0,1,neg
8955,8955,แนวความคิด micro,0.0,2,neg
8956,8956,แนวคิด ux,0.0,2,neg
8957,8957,แนวคิด การนำ,0.0,2,neg
8958,8958,แนวคิด จัดการ,0.0,2,neg
8959,8959,แนวคิด จิตวิทยา,0.0,2,neg
8960,8960,แนวคิด ดี,0.0,2,neg
8961,8961,แนวคิด เพื่อ,0.0,2,neg
8962,8962,แนวคิด เลือก,0.0,2,neg
8963,8963,แนวคิด ใหม่,0.0,2,neg
8964,8964,แนวทาง คน,0.0,2,neg
8965,8965,แนวทาง พื้นฐาน,0.0,2,neg
8966,8966,แนวทาง ลอง,0.0,2,neg
8967,8967,แนวทาง ใหม่,0.0,2,neg
8968,8968,แนวทาง ได้ดี,0.0,2,neg
8969,8969,แนะนำ,0.0,1,neg
8970,8970,แนะนำ usecase,0.0,2,neg
8971,8971,แง่คิด นอกจาก,0.0,2,neg
8972,8972,แง่คิด,0.0,1,neg
8973,8973,เหมาะสำหรับ ทุกคน,0.0,2,neg
8974,8974,เห็นภาพ กว้าง,0.0,2,neg
8975,8975,เห็นภาพ จด,0.0,2,neg
8976,8976,เห็นภาพ คน,0.0,2,neg
8977,8977,เห็นภาพ ของ,0.0,2,neg
8978,8978,เห็นภาพ การใช้งาน,0.0,2,neg
8979,8979,เห็นภาพ การนำ,0.0,2,neg
8980,8980,เห็นภาพ กว้างๆ,0.0,2,neg
8981,8981,เห็นภาพ use,0.0,2,neg
8982,8982,เห็นภาพ จำ,0.0,2,neg
8983,8983,เห็นภาพ framework,0.0,2,neg
8984,8984,เห็นภาพ data,0.0,2,neg
8985,8985,เห็นภาพ,0.0,1,neg
8986,8986,เห็น แบ่ง,0.0,2,neg
8987,8987,เห็น แนวคิด,0.0,2,neg
8988,8988,เห็น แนว,0.0,2,neg
8989,8989,เห็นภาพ จาก,0.0,2,neg
8990,8990,เห็นภาพ ชัด,0.0,2,neg
8991,8991,เห็น เข้าใจ,0.0,2,neg
8992,8992,เห็นภาพ ร้อย,0.0,2,neg
8993,8993,เห็นภาพ ใหญ่,0.0,2,neg
8994,8994,เห็นภาพ แนวทาง,0.0,2,neg
8995,8995,เห็นภาพ เรื่อง,0.0,2,neg
8996,8996,เห็นภาพ เข้าใจง่าย,0.0,2,neg
8997,8997,เห็นภาพ เข้าใจ,0.0,2,neg
8998,8998,เห็นภาพ สไลด์,0.0,2,neg
8999,8999,เห็นภาพ มากยิ่งขึ้น,0.0,2,neg
9000,9000,เห็นภาพ ชัดเจน,0.0,2,neg
9001,9001,เห็นภาพ มากขึ้น,0.0,2,neg
9002,9002,เห็นภาพ พร้อม,0.0,2,neg
9003,9003,เห็นภาพ ทำให้,0.0,2,neg
9004,9004,เห็นภาพ ทำ,0.0,2,neg
9005,9005,เห็นภาพ ดีขึ้น,0.0,2,neg
9006,9006,เห็นภาพ ชิ้นงาน,0.0,2,neg
9007,9007,เห็น เฉลย,0.0,2,neg
9008,9008,เห็น อะไร,0.0,2,neg
9009,9009,แค่ ว่า,0.0,2,neg
9010,9010,เหมือน ตอน,0.0,2,neg
9011,9011,เหมือนกัน ตอน,0.0,2,neg
9012,9012,เหมือน เช็ค,0.0,2,neg
9013,9013,เหมือน อาจารย์,0.0,2,neg
9014,9014,เหมือน ฝึก,0.0,2,neg
9015,9015,เหมือน ต้น,0.0,2,neg
9016,9016,เหมือน ตั้งใจ,0.0,2,neg
9017,9017,เหมือน กลับมา,0.0,2,neg
9018,9018,เหมือนกับ คอ,0.0,2,neg
9019,9019,เหมือน short,0.0,2,neg
9020,9020,เหมือน listening,0.0,2,neg
9021,9021,เหมาะสำหรับ มือใหม่,0.0,2,neg
9022,9022,เหมาะสำหรับ ผู้เรียน,0.0,2,neg
9023,9023,เหมาะสำหรับ ผู้เริ่มต้น,0.0,2,neg
9024,9024,เหมาะสำหรับ ผู้,0.0,2,neg
9025,9025,เหมือนกับ,0.0,1,neg
9026,9026,เหลือ คือ,0.0,2,neg
9027,9027,เห็น หลักการ,0.0,2,neg
9028,9028,เห็น ตัวอย่าง,0.0,2,neg
9029,9029,เห็น ว่า,0.0,2,neg
9030,9030,เห็น มุมมอง,0.0,2,neg
9031,9031,เห็น ภาม,0.0,2,neg
9032,9032,เห็น ทั้ง,0.0,2,neg
9033,9033,เห็น ถึง,0.0,2,neg
9034,9034,เห็น ถา,0.0,2,neg
9035,9035,เห็น ความแตกต่าง,0.0,2,neg
9036,9036,เหล่านั้น,0.0,1,neg
9037,9037,เห็น ความสำคัญ,0.0,2,neg
9038,9038,เห็น คน,0.0,2,neg
9039,9039,เห็น ข้อดี,0.0,2,neg
9040,9040,เห็น กระบวนการ,0.0,2,neg
9041,9041,เห็น jd,0.0,2,neg
9042,9042,เหล่านั้น คือ,0.0,2,neg
9043,9043,เห็นภาพ ไม่,0.0,2,neg
9044,9044,เอ บอ,0.0,2,neg
9045,9045,เอกสาร ประกอบด้วย,0.0,2,neg
9046,9046,เเล้ว รู้สึก,0.0,2,neg
9047,9047,แ แต่แรก,0.0,2,neg
9048,9048,แ,0.0,1,neg
9049,9049,เเล้วเเนะ นำ,0.0,2,neg
9050,9050,เเล้วเเนะ,0.0,1,neg
9051,9051,เเล้ว เหมือน,0.0,2,neg
9052,9052,เเล้ว สอน,0.0,2,neg
9053,9053,เเล้ว ทำให้,0.0,2,neg
9054,9054,แก่ ฟัง,0.0,2,neg
9055,9055,เเล้ว ก็,0.0,2,neg
9056,9056,เเล้ วสา,0.0,2,neg
9057,9057,เเล้,0.0,1,neg
9058,9058,เเบบ รูปแบบ,0.0,2,neg
9059,9059,เเบบ ฝึกหัด,0.0,2,neg
9060,9060,เเบบ,0.0,1,neg
9061,9061,แก่,0.0,1,neg
9062,9062,แก้ปัญหา,0.0,1,neg
9063,9063,เอง กรณี,0.0,2,neg
9064,9064,แค่ pivot,0.0,2,neg
9065,9065,แค่ บอก,0.0,2,neg
9066,9066,แค่ บท,0.0,2,neg
9067,9067,แค่ คาดหวัง,0.0,2,neg
9068,9068,แค่ คน,0.0,2,neg
9069,9069,แค่ ของ,0.0,2,neg
9070,9070,แค่ web,0.0,2,neg
9071,9071,แค่ javascript,0.0,2,neg
9072,9072,แก้ปัญหา มาก,0.0,2,neg
9073,9073,แคบ ดีมาก,0.0,2,neg
9074,9074,แคบ,0.0,1,neg
9075,9075,แก้ไขปัญหา จริง,0.0,2,neg
9076,9076,แก้ไขปัญหา,0.0,1,neg
9077,9077,แก้ไข ยังไง,0.0,2,neg
9078,9078,แก้ไข,0.0,1,neg
9079,9079,เเน่ ใจ,0.0,2,neg
9080,9080,เเน่,0.0,1,neg
9081,9081,เเนบ เชิง,0.0,2,neg
9082,9082,เอง เข้าใจ,0.0,2,neg
9083,9083,เอา ประยุกต์,0.0,2,neg
9084,9084,เอา ถาม,0.0,2,neg
9085,9085,เอา ต่อยอด,0.0,2,neg
9086,9086,เอา จุด,0.0,2,neg
9087,9087,เอา ข้อมูลดิบ,0.0,2,neg
9088,9088,เอง แต่,0.0,2,neg
9089,9089,เอง เ,0.0,2,neg
9090,9090,เเนบ,0.0,1,neg
9091,9091,เอง อีก,0.0,2,neg
9092,9092,เอง ศึกษา,0.0,2,neg
9093,9093,เอง มากกว่า,0.0,2,neg
9094,9094,เอง ง่าย,0.0,2,neg
9095,9095,เอง คง,0.0,2,neg
9096,9096,เอง ก็ได้,0.0,2,neg
9097,9097,เอา ปรับ,0.0,2,neg
9098,9098,เอา เขียน,0.0,2,neg
9099,9099,เอา เลือก,0.0,2,neg
9100,9100,เอา ใช้งาน,0.0,2,neg
9101,9101,เอา ใช้ได้,0.0,2,neg
9102,9102,เอียด,0.0,1,neg
9103,9103,เอียด เข้าใจง่าย,0.0,2,neg
9104,9104,เอียด เลย,0.0,2,neg
9105,9105,เอ็ง,0.0,1,neg
9106,9106,เอ๊ะ,0.0,1,neg
9107,9107,เอ๊ะ คิด,0.0,2,neg
9108,9108,เเต่ (,0.0,2,neg
9109,9109,เเต่ ตอนนี้,0.0,2,neg
9110,9110,เเต่ ละ,0.0,2,neg
9111,9111,เเต่ อาจจะ,0.0,2,neg
9112,9112,เเท้,0.0,1,neg
9113,9113,เเท้ สามารถ,0.0,2,neg
9114,9114,หาก เพิ่มเติม,0.0,2,neg
9115,9115,หาก เพิ่ม,0.0,2,neg
9116,9116,หาก เทียบ,0.0,2,neg
9117,9117,ผู้สอน ทำให้,0.0,2,neg
9118,9118,ผู้สอน แชร์,0.0,2,neg
9119,9119,ผู้สอน เรียบเรียง,0.0,2,neg
9120,9120,ผู้สอน สามารถ,0.0,2,neg
9121,9121,ผู้สอน ลง,0.0,2,neg
9122,9122,ผู้สอน ยกตัวอย่าง,0.0,2,neg
9123,9123,ผู้สอน มีความรู้,0.0,2,neg
9124,9124,ผู้สอน ทำ,0.0,2,neg
9125,9125,ผู้อื่น,0.0,1,neg
9126,9126,ผู้สอน ทัศนคติ,0.0,2,neg
9127,9127,ผู้สอน ถ่ายทอด,0.0,2,neg
9128,9128,ผู้สอน ความเข้าใจ,0.0,2,neg
9129,9129,ผู้สอน ก็,0.0,2,neg
9130,9130,ผู้สอน การอธิบาย,0.0,2,neg
9131,9131,ผู้สอน keyword,0.0,2,neg
9132,9132,ผู้สอน ใส่ใจ,0.0,2,neg
9133,9133,ผู้อื่น ตัวเอง,0.0,2,neg
9134,9134,ผู้สอน (,0.0,2,neg
9135,9135,ผู้เริ่มต้น เรียน,0.0,2,neg
9136,9136,ผู้เรียน มีความรู้,0.0,2,neg
9137,9137,ผู้เรียน ทราบ,0.0,2,neg
9138,9138,ผู้เริ่มต้น ใช้งาน,0.0,2,neg
9139,9139,ผู้เริ่มต้น แนะนำ,0.0,2,neg
9140,9140,ผู้เริ่มต้น เลย,0.0,2,neg
9141,9141,ผู้เริ่มต้น เรียนรู้,0.0,2,neg
9142,9142,ผู้เริ่มต้น เท่าไร,0.0,2,neg
